Date_NodeID	0
20220901	0.430459
20220902	0.381264
20220903	0.344367
20220904	0.393562
20220905	0.467355
20220906	0.565746
20220907	0.578045
20220908	0.516551
20220909	0.467355
20220910	0.491953
20220911	0.590344
20220912	0.860918
20220913	2.336777
20220914	1.660342
20220915	1.377469
20220916	1.131492
20220917	0.934711
20220918	0.750229
20220919	0.627240
20220920	0.553447
20220921	0.504252
20220922	0.479654
20220923	0.479654
20220924	0.504252
20220925	2.558156
20220926	4.193900
20220927	5.227002
20220928	7.145619
20220929	4.771945
20220930	3.591258
20221001	6.788953
20221002	8.117226
20221003	7.133320
20221004	6.973435
20221005	14.168250
20221006	20.797318
20221007	8.387801
20221008	7.108723
20221009	5.608266
20221010	4.833439
20221011	4.599762
20221012	3.947924
20221013	3.505166
20221014	3.037811
20221015	4.685853
20221016	5.448381
20221017	5.116312
20221018	4.796543
20221019	4.144705
20221020	3.394477
20221021	2.939420
20221022	2.791834
20221023	6.051023
20221024	8.104928
20221025	5.866541
20221026	14.451123
20221027	8.215617
20221028	6.100219
20221029	7.305504
20221030	6.665965
20221031	4.144705
20221101	4.144705
20221102	6.678264
20221103	13.282734
20221104	12.212736
20221105	10.035844
20221106	7.416193
20221107	9.359408
20221108	8.043434
20221109	9.359408
20221110	7.231711
20221111	5.841943
20221112	4.784244
20221113	4.095510
20221114	3.997119
20221115	5.595967
20221116	8.412398
20221117	16.099166
20221118	7.858951
20221119	4.636658
20221120	4.956428
20221121	3.394477
20221122	2.828730
20221123	3.505166
20221124	3.652752
20221125	5.030221
20221126	7.231711
20221127	8.129525
20221128	9.629982
20221129	6.518379
20221130	4.452176
20221201	3.419074
20221202	2.890225
20221203	2.435168
20221204	2.238387
20221205	2.090801
20221206	2.078502
20221207	2.029307
20221208	2.139996
20221209	2.299881
20221210	2.299881
20221211	2.435168
20221212	2.447467
20221213	2.336777
20221214	2.201490
20221215	2.041605
20221216	1.930916
20221217	1.857123
20221218	1.906318
20221219	2.078502
20221220	2.619650
20221221	4.612060
20221222	4.759646
20221223	3.529764
20221224	2.521260
20221225	2.066203
20221226	3.861832
20221227	3.087006
20221228	2.226088
20221229	2.213789
20221230	2.029307
20221231	2.570455
20230101	2.103100
20230102	1.832525
20230103	1.660342
20230104	1.537353
20230105	2.115398
20230106	1.795629
20230107	1.820227
20230108	3.603557
20230109	5.239301
20230110	3.861832
20230111	3.197695
20230112	2.754937
20230113	2.349076
20230114	2.017008
20230115	1.906318
20230116	1.844824
20230117	1.734135
20230118	1.746434
20230119	1.537353
20230120	1.488158
20230121	1.402066
20230122	1.402066
20230123	1.611146
20230124	1.451262
20230125	1.451262
20230126	1.635744
20230127	1.549652
