Date_NodeID	0
20220901	0.215229
20220902	0.190632
20220903	0.172184
20220904	0.196781
20220905	0.233678
20220906	0.282873
20220907	0.289022
20220908	0.258275
20220909	0.233678
20220910	0.245977
20220911	0.295172
20220912	0.430459
20220913	1.168389
20220914	0.830171
20220915	0.688734
20220916	0.565746
20220917	0.467355
20220918	0.375114
20220919	0.313620
20220920	0.276724
20220921	0.252126
20220922	0.239827
20220923	0.239827
20220924	0.252126
20220925	1.279078
20220926	2.096950
20220927	2.613501
20220928	3.572810
20220929	2.385973
20220930	1.795629
20221001	3.394477
20221002	4.058613
20221003	3.566660
20221004	3.486718
20221005	7.084125
20221006	10.398659
20221007	4.193900
20221008	3.554361
20221009	2.804133
20221010	2.416720
20221011	2.299881
20221012	1.973962
20221013	1.752583
20221014	1.518905
20221015	2.342927
20221016	2.724190
20221017	2.558156
20221018	2.398271
20221019	2.072353
20221020	1.697238
20221021	1.469710
20221022	1.395917
20221023	3.025512
20221024	4.052464
20221025	2.933270
20221026	7.225561
20221027	4.107809
20221028	3.050109
20221029	3.652752
20221030	3.332982
20221031	2.072353
20221101	2.072353
20221102	3.339132
20221103	6.641367
20221104	6.106368
20221105	5.017922
20221106	3.708097
20221107	4.679704
20221108	4.021717
20221109	4.679704
20221110	3.615855
20221111	2.920972
20221112	2.392122
20221113	2.047755
20221114	1.998560
20221115	2.797983
20221116	4.206199
20221117	8.049583
20221118	3.929476
20221119	2.318329
20221120	2.478214
20221121	1.697238
20221122	1.414365
20221123	1.752583
20221124	1.826376
20221125	2.515110
20221126	3.615855
20221127	4.064763
20221128	4.814991
20221129	3.259189
20221130	2.226088
20221201	1.709537
20221202	1.445112
20221203	1.217584
20221204	1.119193
20221205	1.045400
20221206	1.039251
20221207	1.014653
20221208	1.069998
20221209	1.149940
20221210	1.149940
20221211	1.217584
20221212	1.223733
20221213	1.168389
20221214	1.100745
20221215	1.020803
20221216	0.965458
20221217	0.928562
20221218	0.953159
20221219	1.039251
20221220	1.309825
20221221	2.306030
20221222	2.379823
20221223	1.764882
20221224	1.260630
20221225	1.033102
20221226	1.930916
20221227	1.543503
20221228	1.113044
20221229	1.106895
20221230	1.014653
20221231	1.285228
20230101	1.051550
20230102	0.916263
20230103	0.830171
20230104	0.768677
20230105	1.057699
20230106	0.897814
20230107	0.910113
20230108	1.801778
20230109	2.619650
20230110	1.930916
20230111	1.598848
20230112	1.377469
20230113	1.174538
20230114	1.008504
20230115	0.953159
20230116	0.922412
20230117	0.867067
20230118	0.873217
20230119	0.768677
20230120	0.744079
20230121	0.701033
20230122	0.701033
20230123	0.805573
20230124	0.725631
20230125	0.725631
20230126	0.817872
20230127	0.774826
20230128	0.713332
20230129	0.670286
20230130	0.750229
20230131	0.725631
20230201	0.676436
20230202	0.774826
20230203	0.670286
20230204	0.565746
20230205	0.528850
20230206	0.491953
20230207	0.455057
20230208	0.436608
20230209	0.498103
20230210	0.528850
20230211	0.565746
20230212	0.596493
20230213	0.596493
20230214	0.590344
20230215	0.504252
20230216	0.467355
20230217	0.547298
20230218	0.596493
20230219	0.633390
20230220	0.676436
20230221	0.713332
20230222	0.633390
20230223	0.676436
20230224	0.713332
20230225	0.873217
20230226	1.242182
20230227	1.463561
20230228	1.229883
20230301	1.069998
20230302	0.953159
20230303	0.867067
20230304	0.830171
20230305	0.830171
20230306	0.664137
20230307	0.528850
20230308	0.516551
20230309	0.461206
20230310	0.412011
20230311	0.387413
20230312	0.418160
20230313	0.412011
20230314	0.399712
20230315	0.375114
20230316	0.350517
20230317	0.375114
20230318	0.448907
20230319	0.424310
20230320	0.461206
20230321	0.467355
20230322	0.473505
20230323	0.528850
20230324	0.657987
20230325	0.805573
20230326	0.867067
20230327	0.916263
20230328	0.965458
20230329	0.860918
20230330	0.824021
20230331	1.709537
20230401	4.562865
20230402	4.212349
20230403	2.754937
20230404	1.746434
20230405	1.414365
20230406	1.254480
20230407	1.039251
20230408	0.910113
20230409	0.817872
20230410	0.836320
20230411	2.146145
20230412	1.906318
20230413	1.906318
20230414	2.164594
20230415	2.078502
20230416	2.078502
20230417	2.195341
20230418	2.355226
20230419	2.533559
20230420	2.914822
20230421	3.474419
20230422	4.034016
20230423	4.802692
20230424	4.735049
20230425	4.255394
20230426	3.658901
20230427	3.050109
20230428	2.687294
20230429	2.502811
20230430	2.367524
20230501	2.312180
20230502	2.416720
20230503	2.552007
20230504	2.607352
20230505	2.508961
20230506	2.318329
20230507	2.146145
20230508	2.275283
20230509	3.037811
20230510	5.110163
20230511	6.118667
20230512	7.772859
20230513	8.424697
20230514	8.350904
20230515	9.992798
20230516	12.378770
20230517	9.826764
20230518	7.446940
20230519	6.407689
20230520	6.278552
20230521	5.891139
20230522	5.639013
20230523	6.930390
20230524	7.299354
20230525	6.758206
20230526	7.010332
20230527	6.352345
20230528	5.036370
20230529	3.658901
20230530	3.019362
20230531	2.595053
20230601	2.269134
20230602	1.875571
20230603	1.568101
20230604	1.402066
20230605	1.242182
20230606	1.069998
20230607	0.916263
20230608	0.787125
20230609	0.670286
20230610	0.565746
20230611	0.479654
20230612	0.418160
20230613	0.368965
20230614	0.313620
20230615	0.282873
20230616	0.264425
20230617	0.239827
20230618	0.227528
20230619	0.233678
20230620	0.258275
20230621	0.387413
20230622	1.205285
20230623	0.879366
20230624	0.614941
20230625	0.442758
20230626	0.356666
20230627	0.332068
20230628	0.338218
20230629	0.319770
20230630	0.319770
20230701	0.282873
20230702	0.282873
20230703	0.282873
20230704	0.344367
20230705	0.338218
20230706	0.393562
20230707	0.547298
20230708	0.953159
20230709	1.020803
20230710	0.897814
20230711	0.805573
20230712	0.947010
20230713	0.799424
20230714	0.651838
20230715	0.756378
20230716	1.438963
20230717	2.041605
20230718	1.746434
20230719	1.346722
20230720	1.106895
20230721	0.934711
20230722	0.817872
20230723	0.793274
20230724	0.701033
20230725	0.596493
20230726	0.541148
20230727	0.485804
20230728	0.442758
20230729	0.424310
20230730	0.522700
20230731	1.174538
20230801	0.891665
20230802	0.590344
20230803	0.455057
20230804	0.387413
20230805	0.368965
20230806	0.332068
20230807	0.295172
20230808	0.633390
20230809	0.959309
20230810	0.910113
20230811	1.100745
20230812	0.817872
20230813	0.627240
20230814	0.553447
20230815	1.088446
20230816	1.297526
20230817	1.063849
20230818	0.873217
20230819	0.799424
20230820	1.334423
20230821	1.033102
20230822	0.836320
20230823	0.713332
20230824	0.608792
20230825	0.780976
20230826	1.186837
20230827	1.248331
20230828	0.977757
20230829	0.799424
20230830	0.676436
20230831	0.602643
