Date_NodeID	0
20220901	0.466285
20220902	0.412995
20220903	0.373028
20220904	0.426318
20220905	0.506252
20220906	0.612832
20220907	0.626154
20220908	0.559542
20220909	0.506252
20220910	0.532897
20220911	0.639477
20220912	0.932570
20220913	2.531262
20220914	1.798528
20220915	1.492112
20220916	1.225664
20220917	1.012505
20220918	0.812668
20220919	0.679444
20220920	0.599509
20220921	0.546220
20220922	0.519575
20220923	0.519575
20220924	0.546220
20220925	2.771066
20220926	4.542949
20220927	5.662033
20220928	7.740332
20220929	5.169103
20220930	3.890150
20221001	7.353982
20221002	8.792804
20221003	7.727010
20221004	7.553818
20221005	15.347440
20221006	22.528230
20221007	9.085898
20221008	7.700365
20221009	6.075028
20221010	5.235715
20221011	4.982589
20221012	4.276500
20221013	3.796893
20221014	3.290640
20221015	5.075846
20221016	5.901837
20221017	5.542131
20221018	5.195748
20221019	4.489659
20221020	3.676991
20221021	3.184061
20221022	3.024192
20221023	6.554636
20221024	8.779482
20221025	6.354799
20221026	15.653856
20221027	8.899384
20221028	6.607926
20221029	7.913524
20221030	7.220757
20221031	4.489659
20221101	4.489659
20221102	7.234080
20221103	14.388225
20221104	13.229173
20221105	10.871103
20221106	8.033426
20221107	10.138370
20221108	8.712870
20221109	10.138370
20221110	7.833589
20221111	6.328154
20221112	5.182425
20221113	4.436369
20221114	4.329790
20221115	6.061706
20221116	9.112542
20221117	17.439062
20221118	8.513033
20221119	5.022556
20221120	5.368939
20221121	3.676991
20221122	3.064159
20221123	3.796893
20221124	3.956762
20221125	5.448874
20221126	7.833589
20221127	8.806127
20221128	10.431463
20221129	7.060888
20221130	4.822720
20221201	3.703636
20221202	3.130771
20221203	2.637841
20221204	2.424682
20221205	2.264813
20221206	2.251491
20221207	2.198201
20221208	2.318103
20221209	2.491295
20221210	2.491295
20221211	2.637841
20221212	2.651164
20221213	2.531262
20221214	2.384715
20221215	2.211523
20221216	2.091622
20221217	2.011687
20221218	2.064977
20221219	2.251491
20221220	2.837678
20221221	4.995911
20221222	5.155781
20221223	3.823538
20221224	2.731098
20221225	2.238168
20221226	4.183243
20221227	3.343930
20221228	2.411360
20221229	2.398037
20221230	2.198201
20221231	2.784388
20230101	2.278136
20230102	1.985042
20230103	1.798528
20230104	1.665304
20230105	2.291458
20230106	1.945075
20230107	1.971720
20230108	3.903472
20230109	5.675355
20230110	4.183243
20230111	3.463832
20230112	2.984224
20230113	2.544584
20230114	2.184879
20230115	2.064977
20230116	1.998365
20230117	1.878463
20230118	1.891785
20230119	1.665304
20230120	1.612014
20230121	1.518757
20230122	1.518757
20230123	1.745238
20230124	1.572047
20230125	1.572047
20230126	1.771883
20230127	1.678626
20230128	1.545402
20230129	1.452145
20230130	1.625337
20230131	1.572047
20230201	1.465467
20230202	1.678626
20230203	1.452145
20230204	1.225664
20230205	1.145729
20230206	1.065794
20230207	0.985860
20230208	0.945893
20230209	1.079117
20230210	1.145729
20230211	1.225664
20230212	1.292276
20230213	1.292276
20230214	1.278953
20230215	1.092439
20230216	1.012505
20230217	1.185696
20230218	1.292276
20230219	1.372210
20230220	1.465467
20230221	1.545402
20230222	1.372210
20230223	1.465467
20230224	1.545402
20230225	1.891785
20230226	2.691131
20230227	3.170738
20230228	2.664486
20230301	2.318103
20230302	2.064977
20230303	1.878463
20230304	1.798528
20230305	1.798528
20230306	1.438822
20230307	1.145729
20230308	1.119084
20230309	0.999182
20230310	0.892603
20230311	0.839313
20230312	0.905925
20230313	0.892603
20230314	0.865958
20230315	0.812668
20230316	0.759379
20230317	0.812668
20230318	0.972537
20230319	0.919248
20230320	0.999182
20230321	1.012505
20230322	1.025827
20230323	1.145729
20230324	1.425500
20230325	1.745238
20230326	1.878463
20230327	1.985042
20230328	2.091622
20230329	1.865140
20230330	1.785206
20230331	3.703636
20230401	9.885243
20230402	9.125865
20230403	5.968449
20230404	3.783570
20230405	3.064159
20230406	2.717776
20230407	2.251491
20230408	1.971720
20230409	1.771883
20230410	1.811851
20230411	4.649528
20230412	4.129953
20230413	4.129953
20230414	4.689496
20230415	4.502982
20230416	4.502982
20230417	4.756108
20230418	5.102491
20230419	5.488841
20230420	6.314832
20230421	7.527173
20230422	8.739514
20230423	10.404818
20230424	10.258271
20230425	9.219122
20230426	7.926846
20230427	6.607926
20230428	5.821902
20230429	5.422229
20230430	5.129136
20230501	5.009234
20230502	5.235715
20230503	5.528809
20230504	5.648711
20230505	5.435552
20230506	5.022556
20230507	4.649528
20230508	4.929299
20230509	6.581281
20230510	11.070940
20230511	13.255818
20230512	16.839552
20230513	18.251730
20230514	18.091861
20230515	21.648950
20230516	26.818053
20230517	21.289244
20230518	16.133463
20230519	13.881973
20230520	13.602202
20230521	12.762888
20230522	12.216669
20230523	15.014379
20230524	15.813725
20230525	14.641351
20230526	15.187571
20230527	13.762071
20230528	10.911071
20230529	7.926846
20230530	6.541313
20230531	5.622066
20230601	4.915977
20230602	4.063341
20230603	3.397220
20230604	3.037514
20230605	2.691131
20230606	2.318103
20230607	1.985042
20230608	1.705271
20230609	1.452145
20230610	1.225664
20230611	1.039150
